Edge ID,Capacity (vehicles/hour)
:6209283065_8,20.0
:6209283066_0,20.0
:6209283067_0,20.0
:6209283068_0,20.0
:6209283068_1,20.0
:6209283068_2,20.0
:6209283068_3,20.0
:6209283068_4,20.0
:6209283068_5,20.0
:6209283068_6,20.0
:6209283068_7,20.0
:6209283068_8,20.0
:6209283069_0,20.0
:6209283069_1,20.0
:6209283069_2,20.0
:6209283069_3,20.0
:6209283069_4,20.0
:6209283069_5,20.0
:6209283069_6,20.0
:6209283069_7,20.0
:6209283069_8,20.0
:6209283070_0,20.0
:6209283071_0,20.0
:6209283071_1,20.0
:6209283071_2,20.0
:6209283071_3,20.0
:6209283071_4,20.0
:6209283071_5,20.0
:6209283071_6,20.0
:6209283071_7,20.0
:6209283071_8,20.0
:6209283072_0,20.0
:6209283072_1,20.0
:6209283072_2,20.0
:6209283072_3,20.0
:6209283072_4,20.0
:6209283072_5,20.0
:6209283072_6,20.0
:6209283072_7,20.0
:6209283072_8,20.0
:6209283073_0,20.0
:6209286387_0,20.0
:6209286387_1,20.0
:6209286394_0,20.0
:6209286394_1,20.0
:6209286395_0,20.0
:6209286396_0,20.0
:6209286396_1,20.0
:6209286396_2,20.0
:6209286396_3,20.0
:6209286396_4,20.0
:6209286396_5,20.0
:6209286396_6,20.0
:6209286396_7,20.0
:6209286396_8,20.0
:6209286397_0,20.0
:6209286398_0,20.0
:6209286398_1,20.0
:6209286398_2,20.0
:6209286398_3,20.0
:6209286398_4,20.0
:6209286398_5,20.0
:6209286398_6,20.0
:6209286398_7,20.0
:6209286398_8,20.0
:6209286401_0,20.0
:6209286401_1,20.0
:6209286401_2,20.0
:6209286401_3,20.0
:6209286401_4,20.0
:6209286401_5,20.0
:6209286401_6,20.0
:6209286401_7,20.0
:6209286401_8,20.0
:6209286402_0,20.0
:6209286403_0,20.0
:6209286404_0,20.0
:6209286404_1,20.0
:6209286404_2,20.0
:6209286404_3,20.0
:6209286404_4,20.0
:6209286404_5,20.0
:6209286404_6,20.0
:6209286404_7,20.0
:6209286404_8,20.0
:6209286405_0,20.0
:6209286406_0,20.0
:6209286406_1,20.0
:6209286406_2,20.0
:6209286406_3,20.0
:6209286406_4,20.0
:6209286406_5,20.0
:6209286406_6,20.0
:6209286406_7,20.0
:6209286406_8,20.0
:6209287493_0,20.0
:6209287494_0,20.0
:6209287494_1,20.0
:6209287494_2,20.0
:6209287494_3,20.0
:6209287494_4,20.0
:6209287494_5,20.0
:6209287494_6,20.0
:6209287494_7,20.0
:6209287494_8,20.0
:6209287495_0,20.0
:6209287496_0,20.0
:6209287496_1,20.0
:6209287496_2,20.0
:6209287496_3,20.0
:6209287496_4,20.0
:6209287496_5,20.0
:6209287496_6,20.0
:6209287496_7,20.0
:6209287496_8,20.0
:6209287497_0,20.0
:6209287497_1,20.0
:6209287497_2,20.0
:6209287497_3,20.0
:6209287497_4,20.0
:6209287497_5,20.0
:6209287497_6,20.0
:6209287497_7,20.0
:6209287497_8,20.0
:6209287498_0,20.0
:6209287499_0,20.0
:6209287500_0,20.0
:6209287500_1,20.0
:6209287500_2,20.0
:6209287500_3,20.0
:6209287500_4,20.0
:6209287500_5,20.0
:6209287500_6,20.0
:6209287500_7,20.0
:6209287500_8,20.0
:6209287501_0,20.0
:6209287501_1,20.0
:6209287508_0,20.0
:6209287508_1,20.0
:6209287509_0,20.0
:6209287509_1,20.0
:6209287509_2,20.0
:6209287509_3,20.0
:6209287509_4,20.0
:6209287509_5,20.0
:6209287509_6,20.0
:6209287509_7,20.0
:6209287509_8,20.0
:6209287510_0,20.0
:6209287511_0,20.0
:6209287512_0,20.0
:6209287512_1,20.0
:6209287512_2,20.0
:6209287512_3,20.0
:6209287512_4,20.0
:6209287512_5,20.0
:6209287512_6,20.0
:6209287512_7,20.0
:6209287512_8,20.0
:6209287513_0,20.0
:6209287513_1,20.0
:6209287513_2,20.0
:6209287513_3,20.0
:6209287513_4,20.0
:6209287513_5,20.0
:6209287513_6,20.0
:6209287513_7,20.0
:6209287513_8,20.0
:6209287514_0,20.0
:6209287515_0,20.0
:6209287515_1,20.0
:6209287515_2,20.0
:6209287515_3,20.0
:6209287515_4,20.0
:6209287515_5,20.0
:6209287515_6,20.0
:6209287515_7,20.0
:6209287515_8,20.0
:6209287516_0,20.0
:6209287517_0,20.0
:6209287517_1,20.0
:6209287517_2,20.0
:6209287517_3,20.0
:6209287517_4,20.0
:6209287517_5,20.0
:6209287517_6,20.0
:6209287517_7,20.0
:6209287517_8,20.0
:6209287518_0,20.0
:6209287519_0,20.0
:6209287519_1,20.0
:6209287519_2,20.0
:6209287519_3,20.0
:6209287519_4,20.0
:6209287519_5,20.0
:6209287519_6,20.0
:6209287519_7,20.0
:6209287519_8,20.0
:6209287520_0,20.0
:6209287521_0,20.0
:6209287522_0,20.0
:6209287522_1,20.0
:6209287522_2,20.0
:6209287522_3,20.0
:6209287522_4,20.0
:6209287522_5,20.0
:6209287522_6,20.0
:6209287522_7,20.0
:6209287522_8,20.0
:6310062300_0,20.0
:6310062300_1,36.666666666666664
:631807853_0,20.0
:631807853_1,20.0
:631807853_2,20.0
:631807853_3,20.0
:631807853_4,30.0
:631807853_5,20.0
:631807853_9,20.0
:631807853_6,30.0
:631807853_7,20.0
:631807853_8,20.0
:631807853_10,20.0
:631807853_11,20.0
:631807856_0,20.0
:631807856_1,20.0
:631807856_2,20.0
:631807856_3,73.33333333333333
:631807864_0,20.0
:631807864_1,20.0
:631807864_2,20.0
:631807864_3,20.0
:631807864_4,20.0
:631807864_5,20.0
:631807864_6,20.0
:631807864_7,20.0
:631807865_0,20.0
:631807865_1,20.0
:631807865_2,20.0
:631807865_6,20.0
:631807865_3,20.0
:631807865_4,20.0
:631807865_5,20.0
:631807865_7,20.0
:631807865_8,20.0
:631807870_0,30.0
:631807870_1,36.666666666666664
:631807874_0,30.0
:631807874_1,20.0
:631807874_2,20.0
:631807874_3,20.0
:631807875_0,20.0
:631807875_1,30.0
:631807875_2,20.0
:631807875_3,20.0
:631807875_4,20.0
:631807875_5,20.0
:631807875_6,20.0
:631807875_7,20.0
:631807875_8,20.0
:631807878_0,30.0
:631807880_0,36.666666666666664
:631807880_1,36.666666666666664
:631807880_2,20.0
:631807880_9,20.0
:631807880_3,36.666666666666664
:631807880_4,20.0
:631807880_5,20.0
:631807880_6,36.666666666666664
:631807880_7,20.0
:631807880_8,20.0
:631807880_10,20.0
:631807880_11,20.0
:631807886_0,20.0
:631807886_1,30.0
:631807886_2,20.0
:631807886_6,20.0
:631807886_3,30.0
:631807886_4,20.0
:631807886_5,20.0
:631807886_7,20.0
:631807886_8,20.0
:631807888_0,20.0
:631807888_1,20.0
:631807888_2,20.0
:631807888_3,20.0
:631807888_4,20.0
:631807888_5,20.0
:631807888_6,20.0
:631807888_7,20.0
:631807888_12,20.0
:631807888_8,20.0
:631807888_9,20.0
:631807888_10,20.0
:631807888_11,20.0
:631807888_13,20.0
:631807888_14,20.0
:631807888_15,20.0
:631807890_0,20.0
:631807890_1,20.0
:631807890_2,20.0
:631807890_3,20.0
:631807890_4,20.0
:631807890_5,20.0
:631807890_6,20.0
:631807890_7,20.0
:631807890_8,20.0
:631807903_0,73.33333333333333
:631807904_0,73.33333333333333
:631807904_2,36.666666666666664
:631807910_0,20.0
:631807910_1,73.33333333333333
:631807912_0,30.0
:631807918_0,36.666666666666664
:631807918_1,73.33333333333333
:631807942_0,30.0
:631807949_0,30.0
:631807949_1,30.0
:6390381222_0,20.0
:6390381222_1,20.0
:6390381222_2,20.0
:6390381222_9,20.0
:6390381222_10,20.0
:6390381222_3,20.0
:6390381222_4,20.0
:6390381222_5,20.0
:6390381222_6,20.0
:6390381222_7,20.0
:6390381222_8,20.0
:6390381222_11,20.0
:6390381223_0,20.0
:6390381223_1,20.0
:6390381223_2,20.0
:6390381223_9,20.0
:6390381223_3,20.0
:6390381223_4,20.0
:6390381223_5,20.0
:6390381223_10,20.0
:6390381223_11,20.0
:6390381223_6,20.0
:6390381223_7,20.0
:6390381223_8,20.0
:6390381224_0,20.0
:6390381224_1,20.0
:6390381224_2,20.0
:6390381224_9,20.0
:6390381224_3,20.0
:6390381224_4,20.0
:6390381224_5,20.0
:6390381224_10,20.0
:6390381224_11,20.0
:6390381224_6,20.0
:6390381224_7,20.0
:6390381224_8,20.0
:6390381227_0,20.0
:6390381227_1,20.0
:6390381227_2,20.0
:6390381227_9,20.0
:6390381227_10,20.0
:6390381227_3,20.0
:6390381227_4,20.0
:6390381227_5,20.0
:6390381227_6,20.0
:6390381227_7,20.0
:6390381227_8,20.0
:6390381227_11,20.0
:6390381232_0,20.0
:6390381773_0,20.0
:6390381773_1,20.0
:6390381773_2,20.0
:6390381773_9,20.0
:6390381773_10,20.0
:6390381773_3,20.0
:6390381773_4,20.0
:6390381773_5,20.0
:6390381773_6,20.0
:6390381773_7,20.0
:6390381773_8,20.0
:6390381773_11,20.0
:6390381775_0,20.0
:6390381775_1,20.0
:6390381775_2,20.0
:6390381775_9,20.0
:6390381775_10,20.0
:6390381775_3,20.0
:6390381775_4,20.0
:6390381775_5,20.0
:6390381775_6,20.0
:6390381775_7,20.0
:6390381775_8,20.0
:6390381775_11,20.0
:6390381778_0,20.0
:6390381778_1,20.0
:6390381778_2,20.0
:6390381778_9,20.0
:6390381778_10,20.0
:6390381778_3,20.0
:6390381778_4,20.0
:6390381778_5,20.0
:6390381778_6,20.0
:6390381778_7,20.0
:6390381778_8,20.0
:6390381778_11,20.0
:6390381779_0,20.0
:6390381779_1,20.0
:6390381779_2,20.0
:6390381779_3,20.0
:6390381779_4,20.0
:6390381779_5,20.0
:6390381779_9,20.0
:6390381779_6,20.0
:6390381779_7,20.0
:6390381779_8,20.0
:6390381779_10,20.0
:6390381779_11,20.0
:6390381780_0,20.0
:6390381780_1,20.0
:6390381780_2,20.0
:6390381780_9,20.0
:6390381780_3,20.0
:6390381780_4,20.0
:6390381780_5,20.0
:6390381780_10,20.0
:6390381780_11,20.0
:6390381780_6,20.0
:6390381780_7,20.0
:6390381780_8,20.0
:6390381942_0,20.0
:6390381942_1,20.0
:6390381942_2,20.0
:6390381942_9,20.0
:6390381942_10,20.0
:6390381942_3,20.0
:6390381942_4,20.0
:6390381942_5,20.0
:6390381942_6,20.0
:6390381942_7,20.0
:6390381942_8,20.0
:6390381942_11,20.0
:6390381943_0,20.0
:6390381943_1,20.0
:6390381943_2,20.0
:6390381943_3,20.0
:6390381943_4,20.0
:6390381943_5,20.0
:6390381943_9,20.0
:6390381943_6,20.0
:6390381943_7,20.0
:6390381943_8,20.0
:6390381943_10,20.0
:6390381943_11,20.0
:6390381945_0,20.0
:6390381945_1,20.0
:6390381945_2,20.0
:6390381945_9,20.0
:6390381945_10,20.0
:6390381945_3,20.0
:6390381945_4,20.0
:6390381945_5,20.0
:6390381945_6,20.0
:6390381945_7,20.0
:6390381945_8,20.0
:6390381945_11,20.0
:6390739405_0,20.0
:6390739405_1,20.0
:6390739405_2,20.0
:6390739405_9,20.0
:6390739405_10,20.0
:6390739405_3,20.0
:6390739405_4,20.0
:6390739405_5,20.0
:6390739405_6,20.0
:6390739405_7,20.0
:6390739405_8,20.0
:6390739405_11,20.0
:6390739407_0,20.0
:6390739407_1,20.0
:6390739407_2,20.0
:6390739407_9,20.0
:6390739407_10,20.0
:6390739407_3,20.0
:6390739407_4,20.0
:6390739407_5,20.0
:6390739407_6,20.0
:6390739407_7,20.0
:6390739407_8,20.0
:6390739407_11,20.0
:6390739408_0,20.0
:6390739408_1,20.0
:6390739408_2,20.0
:6390739408_9,20.0
:6390739408_10,20.0
:6390739408_3,20.0
:6390739408_4,20.0
:6390739408_5,20.0
:6390739408_6,20.0
:6390739408_7,20.0
:6390739408_8,20.0
:6390739408_11,20.0
:667218167_0,30.0
:667218167_1,20.0
:667218167_2,20.0
:667218167_3,20.0
:667218173_0,20.0
:667218173_1,20.0
:667218173_2,36.666666666666664
:667218173_3,20.0
:667218177_0,73.33333333333333
:667218177_2,20.0
:667218184_0,20.0
:667218184_1,110.0
:667218184_4,20.0
:667218184_9,20.0
:667218184_5,73.33333333333333
:667218184_7,36.666666666666664
:667218184_8,20.0
:667218184_10,36.666666666666664
:667218184_11,20.0
:667218185_0,20.0
:667218185_1,73.33333333333333
:667218185_3,20.0
:667218185_4,36.666666666666664
:667218185_5,20.0
:667218185_6,20.0
:667218185_7,20.0
:667218185_8,36.666666666666664
:667218185_9,20.0
:667218186_0,20.0
:667218186_1,110.0
:667234969_0,20.0
:667234969_1,20.0
:667234969_2,20.0
:667234969_3,20.0
:667234971_0,20.0
:667234971_1,20.0
:667234971_2,20.0
:667234971_9,20.0
:667234971_10,20.0
:667234971_3,20.0
:667234971_4,20.0
:667234971_5,20.0
:667234971_6,20.0
:667234971_7,20.0
:667234971_8,20.0
:667234971_11,20.0
:667234975_0,20.0
:667234975_1,30.0
:667234975_2,20.0
:667234975_3,20.0
:667234978_0,20.0
:667234978_1,20.0
:667234978_2,20.0
:667234978_3,20.0
:667234978_4,20.0
:667234978_5,20.0
:667234979_0,20.0
:667234979_1,30.0
:667234979_2,20.0
:667234981_0,20.0
:667234981_1,20.0
:667234981_2,20.0
:667234981_3,20.0
:667234981_4,20.0
:667234981_5,20.0
:667234982_0,20.0
:667234982_1,30.0
:667234983_0,20.0
:667234983_1,20.0
:667234983_2,36.666666666666664
:667234983_3,20.0
:667234984_0,30.0
:667234984_1,20.0
:667234984_6,20.0
:667234984_2,20.0
:667234984_3,20.0
:667234984_4,30.0
:667234984_5,20.0
:667234984_7,20.0
:667234985_0,30.0
:667234985_1,20.0
:667234985_2,20.0
:667234985_9,20.0
:667234985_10,20.0
:667234985_3,20.0
:667234985_4,20.0
:667234985_5,20.0
:667234985_6,20.0
:667234985_7,30.0
:667234985_8,20.0
:667234985_11,20.0
:667234987_0,30.0
:667234987_1,20.0
:667234987_2,20.0
:667234987_12,20.0
:667234987_13,20.0
:667234987_3,20.0
:667234987_4,20.0
:667234987_5,20.0
:667234987_6,20.0
:667234987_7,30.0
:667234987_8,20.0
:667234987_9,20.0
:667234987_10,30.0
:667234987_11,20.0
:667234987_14,20.0
:667531579_0,20.0
:667531579_1,73.33333333333333
:667531587_0,36.666666666666664
:667531587_1,73.33333333333333
:667531599_0,30.0
:667531599_1,20.0
:667531599_2,20.0
:667531599_9,20.0
:667531599_10,20.0
:667531599_3,20.0
:667531599_4,20.0
:667531599_5,20.0
:667531599_6,20.0
:667531599_7,30.0
:667531599_8,20.0
:667531599_11,20.0
:667531603_0,20.0
:667531603_1,30.0
:667531603_2,20.0
:667531603_9,20.0
:667531603_3,20.0
:667531603_4,20.0
:667531603_5,20.0
:667531603_6,20.0
:667531603_7,20.0
:667531603_8,20.0
:667531603_10,20.0
:667531603_11,20.0
:667531605_0,20.0
:667531605_1,20.0
:667531605_2,20.0
:667531605_3,20.0
:667531605_4,20.0
:667531605_5,30.0
:667531605_6,20.0
:667531605_7,20.0
:667531605_16,20.0
:667531605_17,20.0
:667531605_8,20.0
:667531605_9,20.0
:667531605_10,20.0
:667531605_11,20.0
:667531605_12,20.0
:667531605_13,30.0
:667531605_14,20.0
:667531605_15,20.0
:667531605_18,20.0
:667531605_19,20.0
:667531611_0,30.0
:667531612_0,20.0
:667531612_1,20.0
:667531612_2,20.0
:667531612_3,110.0
:667531613_0,20.0
:667531613_1,110.0
:667531614_0,20.0
:667531614_1,110.0
:667531615_0,110.0
:667531615_3,20.0
:667531615_4,40.0
:667531615_6,20.0
:668477170_0,20.0
:668477170_1,20.0
:668477170_2,20.0
:668477170_9,20.0
:668477170_10,20.0
:668477170_3,20.0
:668477170_4,20.0
:668477170_5,20.0
:668477170_6,20.0
:668477170_7,20.0
:668477170_8,20.0
:668477170_11,20.0
:668477172_0,20.0
:668477174_0,20.0
:668477174_1,20.0
:668477174_2,20.0
:668477174_3,20.0
:668477174_4,20.0
:668477174_5,20.0
:668477174_6,20.0
:668477174_7,20.0
:668477174_16,20.0
:668477174_17,20.0
:668477174_8,20.0
:668477174_9,20.0
:668477174_10,20.0
:668477174_11,20.0
:668477174_12,20.0
:668477174_13,20.0
:668477174_14,20.0
:668477174_15,20.0
:668477174_18,20.0
:668477174_19,20.0
:668477565_0,20.0
:668477565_1,30.0
:668477565_2,60.0
:668477565_4,20.0
:673369338_0,30.0
:673369338_1,20.0
:673369338_2,20.0
:673369338_9,20.0
:673369338_10,20.0
:673369338_3,20.0
:673369338_4,20.0
:673369338_5,20.0
:673369338_6,20.0
:673369338_7,30.0
:673369338_8,20.0
:673369338_11,20.0
:673369345_0,20.0
:673369345_1,20.0
:673369345_2,20.0
:673369345_3,20.0
:673369345_16,20.0
:673369345_17,20.0
:673369345_18,20.0
:673369345_4,20.0
:673369345_5,30.0
:673369345_6,20.0
:673369345_7,20.0
:673369345_8,20.0
:673369345_9,20.0
:673369345_10,20.0
:673369345_11,20.0
:673369345_12,20.0
:673369345_13,30.0
:673369345_14,20.0
:673369345_15,20.0
:673369345_19,20.0
:673369349_0,20.0
:673369349_1,20.0
:673369349_2,20.0
:673369349_3,20.0
:673369349_4,20.0
:673369349_5,20.0
:673369349_6,20.0
:673369349_7,20.0
:673369349_8,20.0
:673369350_0,20.0
:673369350_1,73.33333333333333
:673369350_3,20.0
:673369350_4,30.0
:673369350_5,30.0
:673369350_6,20.0
:673369350_7,20.0
:673369350_8,30.0
:673369350_9,20.0
:673369352_0,30.0
:673369352_1,20.0
:673369352_2,20.0
:673369352_3,20.0
:673369352_4,20.0
:673369352_5,20.0
:673369352_6,20.0
:673369352_7,30.0
:673369352_8,20.0
:673369354_0,73.33333333333333
:673369354_2,20.0
:673369354_3,20.0
:673369354_4,20.0
:673369360_0,20.0
:673369360_1,20.0
:673369360_2,20.0
:673369360_9,20.0
:673369360_3,20.0
:673369360_4,20.0
:673369360_5,20.0
:673369360_10,20.0
:673369360_11,20.0
:673369360_6,20.0
:673369360_7,20.0
:673369360_8,20.0
:673369363_0,20.0
:673369363_1,20.0
:673369363_2,20.0
:673369363_3,20.0
:673369363_4,30.0
:673369363_5,20.0
:673369363_9,20.0
:673369363_6,30.0
:673369363_7,20.0
:673369363_8,20.0
:673369363_10,20.0
:673369363_11,20.0
:673369371_0,20.0
:673369371_1,20.0
:673369371_2,20.0
:673369371_9,20.0
:673369371_10,20.0
:673369371_3,20.0
:673369371_4,20.0
:673369371_5,20.0
:673369371_6,20.0
:673369371_7,30.0
:673369371_8,20.0
:673369371_11,20.0
:6768653530_0,20.0
:6768653530_1,30.0
:683046110_0,110.0
:683046110_3,20.0
:683046110_4,40.0
:683046110_6,73.33333333333333
:6865415269_0,36.666666666666664
:6865415269_1,73.33333333333333
:6865415271_0,40.0
:6865415271_2,73.33333333333333
:6865415273_0,30.0
:6865415273_1,20.0
:6865415274_0,30.0
:6865415274_1,36.666666666666664
:6865415274_2,20.0
:6865415277_0,20.0
:6865415277_1,36.666666666666664
:6865415279_0,20.0
:6865415279_1,30.0
:6865415279_2,90.0
:6865415279_5,20.0
:6865461488_0,30.0
:6865461488_1,20.0
:6865461488_2,20.0
:6865461488_3,20.0
:6865461488_6,20.0
:6865461488_4,36.666666666666664
:6865461488_5,20.0
:6865461488_7,20.0
:6865461489_0,36.666666666666664
:6865461489_1,20.0
:6865461489_2,20.0
:6865461489_3,20.0
:6865461489_4,36.666666666666664
:6865461489_5,20.0
:6865461489_6,20.0
:6865461489_7,110.0
:6865461489_10,20.0
:6865461490_0,36.666666666666664
:6865461490_1,36.666666666666664
:6865461491_0,36.666666666666664
:6865461491_1,36.666666666666664
:6865461494_0,20.0
:6865461494_1,36.666666666666664
:6865461494_2,20.0
:6865461494_3,20.0
:6865461494_4,20.0
:6865461494_5,20.0
:6865461494_6,73.33333333333333
:6865461494_8,20.0
:6865461494_9,30.0
:6865461494_10,36.666666666666664
:6865461494_11,20.0
:6865461494_12,20.0
:6869092353_0,20.0
:6869092353_1,20.0
:6869109864_0,20.0
:6869109864_1,20.0
:6869111267_0,20.0
:6869111267_1,20.0
:6869111267_2,20.0
:6869112089_0,36.666666666666664
:6869112089_1,36.666666666666664
:6869112619_0,20.0
:6869112619_1,20.0
:6869112619_2,20.0
:6869112656_0,36.666666666666664
:6869112656_1,110.0
:6869112693_0,20.0
:6869112693_1,293.3333333333333
:6869112986_0,36.666666666666664
:6869113082_0,20.0
:6869113082_1,20.0
:6869113082_2,20.0
:6869113119_0,36.666666666666664
:6869113119_1,73.33333333333333
:6869113327_0,20.0
:6869113327_1,30.0
:6869113399_0,20.0
:6869113399_1,73.33333333333333
:6869113399_3,73.33333333333333
:6869113759_0,73.33333333333333
:6869113759_2,36.666666666666664
:6869114327_0,20.0
:6869114327_1,20.0
:6869114327_2,20.0
:6869114570_0,20.0
:6869114570_1,30.0
:6869114894_0,20.0
:6869114894_1,36.666666666666664
:6869114894_2,36.666666666666664
:6869114966_0,20.0
:6869114966_1,20.0
:6869114966_2,20.0
:6869115028_0,30.0
:6869115028_1,30.0
:6869115028_2,20.0
:6869115064_0,36.666666666666664
:6869115064_1,73.33333333333333
:6869115301_0,36.666666666666664
:6869115301_1,20.0
:6869115301_2,20.0
:6869115640_0,20.0
:6869115640_1,20.0
:6869115640_2,20.0
:6869116459_0,36.666666666666664
:6869116593_0,20.0
:6869116593_1,20.0
:6869116593_2,20.0
:6869116666_0,20.0
:6869116666_1,293.3333333333333
:6869116863_0,36.666666666666664
:6869116863_1,36.666666666666664
:6869116898_0,20.0
:6869116898_1,20.0
:6869116898_2,20.0
:6869116958_0,20.0
:6869116958_1,20.0
:6869116958_2,20.0
:6869117203_0,20.0
:6869117203_1,20.0
:6869117669_0,20.0
:6869117669_1,20.0
:6893734053_0,36.666666666666664
:6893734066_0,36.666666666666664
:6893734075_0,20.0
:6893734076_0,20.0
:702449117_0,20.0
:702449117_1,20.0
:702449117_2,20.0
:702449117_3,110.0
:7082070915_0,20.0
:7082070915_1,20.0
:7082070915_2,20.0
:7082070915_9,20.0
:7082070915_3,20.0
:7082070915_4,30.0
:7082070915_5,20.0
:7082070915_6,36.666666666666664
:7082070915_7,20.0
:7082070915_8,20.0
:7082070915_10,20.0
:7082070915_11,20.0
:7082070916_0,30.0
:7082070917_0,30.0
:7082070921_0,20.0
:7082070921_1,20.0
:7082070921_6,20.0
:7082070921_2,20.0
:7082070921_3,30.0
:7082070921_4,20.0
:7082070921_5,20.0
:7082070921_7,20.0
:7082070922_0,20.0
:7082070922_1,73.33333333333333
:7082070922_3,30.0
:7082070922_4,30.0
:7082070922_5,20.0
:7082070922_6,20.0
:7082070922_7,20.0
:7082070922_8,20.0
:7082070923_0,20.0
:7082070923_1,30.0
:7082070923_2,20.0
:7082070923_3,20.0
:7082070925_0,20.0
:7082070925_1,30.0
:7082070925_2,73.33333333333333
:7082070925_4,20.0
:7082070930_0,20.0
:7082070930_1,20.0
:7082070930_2,20.0
:7082070930_3,20.0
:7082070930_4,73.33333333333333
:7082070930_6,20.0
:7082070930_7,20.0
:7082070930_8,20.0
:7082070930_9,20.0
:7082070933_0,20.0
:7082070933_1,30.0
:7082070933_2,20.0
:7082070933_3,20.0
:7082070933_4,73.33333333333333
:7082070933_6,20.0
:7082070933_7,30.0
:7082070933_8,20.0
:7082070933_9,20.0
:7082070935_0,20.0
:7082070935_1,20.0
:7082070935_2,20.0
:7082070935_3,20.0
:7082070935_4,73.33333333333333
:7082070935_6,20.0
:7082070935_7,20.0
:7082070935_8,20.0
:7082070935_9,20.0
:7082070936_0,20.0
:7082070936_1,73.33333333333333
:7082070936_3,73.33333333333333
:7082070936_5,20.0
:7082070936_6,20.0
:7082070937_0,20.0
:7082070937_1,73.33333333333333
:7082070937_3,20.0
:7082070937_4,20.0
:7082070938_0,20.0
:7082070938_1,30.0
:7082070939_0,20.0
:7082070939_1,20.0
:7082070939_2,20.0
:7082070940_0,20.0
:7082070940_1,73.33333333333333
:7082070942_0,20.0
:7082070942_1,20.0
:7082070943_0,20.0
:7082070943_1,20.0
:7082070943_2,20.0
:7082070945_0,20.0
:7082070945_1,20.0
:7082070945_2,20.0
:7082070948_0,20.0
:7082070948_1,20.0
:7082070948_2,20.0
:7082070949_0,20.0
:7082070949_1,20.0
:7082070949_2,20.0
:7082070950_0,30.0
:7082070950_1,20.0
:7082070950_2,30.0
:7082070951_0,20.0
:7082070951_1,20.0
:7082070951_2,73.33333333333333
:7082070951_4,20.0
:7457817904_0,36.666666666666664
:7457817904_1,60.0
:7457817905_0,36.666666666666664
:7457817905_1,60.0
:7457817980_0,36.666666666666664
:7457817980_1,36.666666666666664
:7457818019_0,20.0
:7457818019_1,30.0
:7595880563_0,36.666666666666664
:7597711043_0,20.0
:7597711043_1,20.0
:7597711043_2,20.0
:7597711043_9,20.0
:7597711043_3,20.0
:7597711043_4,20.0
:7597711043_5,20.0
:7597711043_10,20.0
:7597711043_11,20.0
:7597711043_6,20.0
:7597711043_7,20.0
:7597711043_8,20.0
:7597746399_0,20.0
:7597746399_1,30.0
:7597746399_2,36.666666666666664
:7597746399_3,20.0
:7597746407_0,30.0
:7597746407_1,20.0
:7597746425_0,30.0
:7597746425_1,30.0
:7597746427_0,30.0
:7597746427_1,20.0
:7597746427_2,20.0
:7597746427_3,20.0
:7597746427_4,30.0
:7597746427_5,20.0
:7597746427_6,20.0
:7597746427_7,36.666666666666664
:7597746427_8,20.0
:7597746432_0,20.0
:7597746432_1,30.0
:7597746432_2,20.0
:7597746432_9,20.0
:7597746432_3,20.0
:7597746432_4,30.0
:7597746432_5,20.0
:7597746432_6,30.0
:7597746432_7,20.0
:7597746432_8,20.0
:7597746432_10,20.0
:7597746432_11,20.0
:7597746434_0,30.0
:7597746434_1,20.0
:7597746434_6,20.0
:7597746434_2,30.0
:7597746434_3,20.0
:7597746434_7,20.0
:7597746434_4,20.0
:7597746434_5,20.0
:7597746438_0,20.0
:7597746438_1,20.0
:7597746438_2,20.0
:7597746438_3,20.0
:7597746438_4,20.0
:7597746438_5,20.0
:7597746438_9,20.0
:7597746438_6,20.0
:7597746438_7,20.0
:7597746438_8,20.0
:7597746438_10,20.0
:7597746438_11,20.0
:7597746439_0,20.0
:7597746439_1,20.0
:7597746439_2,20.0
:7597746439_9,20.0
:7597746439_3,20.0
:7597746439_4,20.0
:7597746439_5,20.0
:7597746439_10,20.0
:7597746439_11,20.0
:7597746439_6,20.0
:7597746439_7,20.0
:7597746439_8,20.0
:7597746441_0,20.0
:7597746441_1,20.0
:7597746441_2,20.0
:7597746441_3,20.0
:7597746441_4,20.0
:7597746441_5,20.0
:7597746441_6,20.0
:7597746441_7,20.0
:7597746442_0,20.0
:7597746442_1,20.0
:7597746442_2,20.0
:7597746442_9,20.0
:7597746442_10,20.0
:7597746442_3,20.0
:7597746442_4,20.0
:7597746442_5,20.0
:7597746442_6,20.0
:7597746442_7,20.0
:7597746442_8,20.0
:7597746442_11,20.0
:7597746443_0,20.0
:7597746443_1,20.0
:7597746443_2,20.0
:7597746443_3,20.0
:7597746443_4,30.0
:7597746443_5,20.0
:7597746443_9,20.0
:7597746443_6,30.0
:7597746443_7,20.0
:7597746443_8,20.0
:7597746443_10,20.0
:7597746443_11,20.0
:7597746444_0,20.0
:7597746444_1,20.0
:7597746444_2,20.0
:7597746444_3,20.0
:7597746444_4,20.0
:7597746444_5,20.0
:7597746444_6,20.0
:7597746444_7,20.0
:7597746444_8,20.0
:7597746454_0,20.0
:7597746454_1,20.0
:7597746454_2,20.0
:7597746454_9,20.0
:7597746454_10,20.0
:7597746454_3,20.0
:7597746454_4,20.0
:7597746454_5,20.0
:7597746454_6,20.0
:7597746454_7,20.0
:7597746454_8,20.0
:7597746454_11,20.0
:7597746455_0,20.0
:7597746455_1,20.0
:7597746455_2,20.0
